sku,title,description,quantity,price,product url,image url
7702025126781,Galletas Ducales Tc X4 x 484gr,"Galletas  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",484gr,1.0,https://supermercadoslacanasta.com/es/productos/galletas-ducales-tc-x4-x-484gr,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODc1NTExLCJwdXIiOiJibG9iX2lkIn19--f31cf038be2dfaf7d12fc14a9d08e7b767c60983/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7702025126781?locale=es
7703812013697,Sal Parrillera Salero 454g,"Sal  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",454gr,1.0,https://supermercadoslacanasta.com/es/productos/sal-refisal-parrillera-x454-gr,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTI4Mzk4LCJwdXIiOiJibG9iX2lkIn19--51a870364ef7f1708d3c4c33caecaacafe40b426/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7703812013697.png?locale=es
7703812012805,Sal Rosada Himalaya Refisal X110gr,"Sal  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",110gr,1.0,https://supermercadoslacanasta.com/es/productos/sal-rosada-himalaya-x110gr,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTU5MzI3LCJwdXIiOiJibG9iX2lkIn19--a9973d05bbda84a9e90aef211048ca24ffebb218/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7703812012805.png?locale=es
7703812013413,Sal Rosada Himalaya Dp 400gr,"Sal  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",400gr,1.0,https://supermercadoslacanasta.com/es/productos/sal-rosada-himalaya-dp-400gr,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODc4NjIzLCJwdXIiOiJibG9iX2lkIn19--5cd4073ea76700e877c7dbe3ddf3ed9ffd3f9f7e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7703812013413?locale=es
7702025142439,Galletas Festival Recreo X 12 Und X 432g,"Gta  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",432gr,1.0,https://supermercadoslacanasta.com/es/productos/gta-festival-recreo-432gr-x4und,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTM2NzY1LCJwdXIiOiJibG9iX2lkIn19--1d92dae3753432773b124e3088200f356664ac8b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7702025142439.png?locale=es
7703812401609,Sal Refisal Light Bolsa X800gr,"Sal  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",800gr,1.0,https://supermercadoslacanasta.com/es/productos/sal-refisal-light-bolsa-x800gr,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODcwOTc0LCJwdXIiOiJibG9iX2lkIn19--7a7a4d91343862379996dd16ed01a67155a910f6/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7703812401609?locale=es
7703812403153,Sal Refisal Parrillera Ahumd X454 Gr,"Sal  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",454gr,1.0,https://supermercadoslacanasta.com/es/productos/sal-refisal-parrillera-ahumd-x454-gr,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTI4MzU3LCJwdXIiOiJibG9iX2lkIn19--fb7eefb2e2b1568f1d0ab51aadbc46dc3de8d90d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7703812403153.png?locale=es
7703812404310,Mezcla Refisal Adobo 474gr,"Mezcla  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",474gr,1.0,https://supermercadoslacanasta.com/es/productos/mezcla-refisal-adobo-474gr,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTAxNjEyLCJwdXIiOiJibG9iX2lkIn19--331b87c0b145ba5c9d942384f479c4b0273150ec/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7703812404310.png?locale=es
7703812405416,Sal Parrilera Master 370g,"SAL  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",30gr,1.0,https://supermercadoslacanasta.com/es/productos/sal-parrilera-master-370g,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODc4Njc2LCJwdXIiOiJibG9iX2lkIn19--480fd2d49259e24955f90480279e3b0e1b2acdb7/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7703812405416?locale=es
7702025148448,Galleta Tosh Miel Fit Blsx9,"Gllta  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",418gr,1.0,https://supermercadoslacanasta.com/es/productos/gllta-tosh-miel-fit-blsx9,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODc1NTcxLCJwdXIiOiJibG9iX2lkIn19--d282f998836122ff1db617760741968c6842f18e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7702025148448?locale=es
7622300134068,Gelatina Royal X40 Naranja,"Gelatina  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",40gr,1.0,https://supermercadoslacanasta.com/es/productos/gelatina-royal-x40-naranja,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODc0Mzg5LCJwdXIiOiJibG9iX2lkIn19--7dfe5199a9cc8eabdf329953a69ef622f1e5f913/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7622300134068?locale=es
7702014640250,Mermelada De Piña San Jorge® 200gr,"Merme  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",200gr,1.0,https://supermercadoslacanasta.com/es/productos/merme-s-jorge-dpack-x200-pina,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTQwMTE0LCJwdXIiOiJibG9iX2lkIn19--1b093cacfc925e12f794130963010fe8be4e77e1/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7702014640250.jpg?locale=es
7702014618242,Mayonesa S Jorge Dpack X600,"Mayonesa  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",600gr,1.0,https://supermercadoslacanasta.com/es/productos/mayonesa-s-jorge-dpack-x600,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODY5NjUwLCJwdXIiOiJibG9iX2lkIn19--94aa7babfb4d2915095a772aed5d09a7496f5ebd/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7702014618242?locale=es
7702014627138,Salsa Sanjorge B.B.Q X200gr Dpack,"Salsa  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",200gr,1.0,https://supermercadoslacanasta.com/es/productos/salsa-sanjorge-b-b-q-x200gr-dpack,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODc1MzgzLCJwdXIiOiJibG9iX2lkIn19--e12b9e964c56174557dca796c9f7bedc22e160be/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7702014627138?locale=es
7702014639759,Mermelada De Fresa San Jorge® 200 Gr,"Merme  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",200gr,1.0,https://supermercadoslacanasta.com/es/productos/merme-s-jorge-dpack-x200-fresa,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTM2NzY5LCJwdXIiOiJibG9iX2lkIn19--81fcb87c8b03e2b3c537e2ec3d423f2d69da4832/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7702014639759.jpg?locale=es
7702014620429,Salsa Tomate Sjorge X1000gr Doy Pack,"Salsa  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",1000gr,1.0,https://supermercadoslacanasta.com/es/productos/salsa-tomate-sjorge-x1000-gr-doy-pack,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODc1Mzc2LCJwdXIiOiJibG9iX2lkIn19--be35271a9949c0a9c3aaad2d51300cbc0e23ae2a/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7702014620429?locale=es
7702014808537,Salsa Ajo S Jorge Maestro 200gr,"Salsa  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",200gr,1.0,https://supermercadoslacanasta.com/es/productos/salsa-ajo-s-jorge-maestro-200gr,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODc1Mzk1LCJwdXIiOiJibG9iX2lkIn19--b7ebe4b13b1fe429f6464ba097da7c601aa08b11/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7702014808537?locale=es
7702025120680,Galletas Ducales 3 Tacos X441g,"Galletas  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",441gr,1.0,https://supermercadoslacanasta.com/es/productos/galletas-ducales-tcx3x-441gr,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTUxNzA5LCJwdXIiOiJibG9iX2lkIn19--c268fa54baa5db7943bccf40138addb84a981c6f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7702025120680.png?locale=es
7501001165246,Shampoo Pantene X400 Liso-Extr,"Champu  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",400ml,1.0,https://supermercadoslacanasta.com/es/productos/champu-pantene-x400-liso-extr,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODY5MDg1LCJwdXIiOiJibG9iX2lkIn19--e21563f7a169604342700853da736f8a981ca3fc/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7501001165246?locale=es
7501001303518,Acond Pantene X400ml Control Caida,"Acond  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",400ml,1.0,https://supermercadoslacanasta.com/es/productos/acond-pantene-x400ml-control-caida,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODc0MDI0LCJwdXIiOiJibG9iX2lkIn19--a72bda1a8d23b7ee72b94c378315b01db5fceec5/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7501001303518?locale=es
7501001164645,Shampoo Pantene Rizos Definidos 400 Ml,"Shampoo Pantene Rizos Definidos 400 ML al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",400ml,1.0,https://supermercadoslacanasta.com/es/productos/champu-pantenx400-rizo-defi,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTk5MTQ3LCJwdXIiOiJibG9iX2lkIn19--ea6c780ebc192b98b3d1f5bfe950ecbe5c416fd5/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7501001164645.png?locale=es
7501006721133,Shampoo Pantene Restauración X400ml,"Sh  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",400ml,1.0,https://supermercadoslacanasta.com/es/productos/sh-pantene-restauracion-x-400-ml,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTM4NDM0LCJwdXIiOiJibG9iX2lkIn19--0f5a24bf203b0bdcf559a2c5e52c24d6acd8ee87/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7501006721133.webp?locale=es
7501001165321,Acond Pantene X400ml Rizo-Defi,"Acond  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",400ml,1.0,https://supermercadoslacanasta.com/es/productos/acond-pantene-x400ml-rizo-defi,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODc0MDIxLCJwdXIiOiJibG9iX2lkIn19--30f0196126e5802283e18df0f79449260a52d1fc/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7501001165321?locale=es
7501007457796,Shampoo Pantene Brillo Extremo X400ml,"Champu  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",400ml,1.0,https://supermercadoslacanasta.com/es/productos/champu-pantene-x400-brillo-extremo,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTIwMTk3LCJwdXIiOiJibG9iX2lkIn19--5f2637364347b14dd61816fc9e14d86444fb1b40/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7501007457796-1.jpg?locale=es
7501001303464,Shampoo Pantene Control Caída X400ml,"Champu  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",400ml,1.0,https://supermercadoslacanasta.com/es/productos/champu-pantene-x400-control-caida,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTM3OTA3LCJwdXIiOiJibG9iX2lkIn19--e8dc6ffd4c1995ebdb9129d6d0d3794900cc1887/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7501001303464-1.jpg?locale=es
7506309840024,Shampoo Pantene Hidratación Extrema 400 Ml,"Sh  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",400ml,1.0,https://supermercadoslacanasta.com/es/productos/sh-pantene-hidrat-extr-x400ml,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTM3OTE0LCJwdXIiOiJibG9iX2lkIn19--f47875700be7cf01b3d027a83af91feb92743239/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7506309840024.webp?locale=es
7506195178645,Cepillo Dental Oral B Pro Salud Suave X5 Unds,"Cep  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",400ml,1.0,https://supermercadoslacanasta.com/es/productos/cep-ob-pro-salud-7benf-5pack,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTM3OTIzLCJwdXIiOiJibG9iX2lkIn19--3db569322f056c211dc2f116959dfc6e8ec3b540/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7506195178645.png?locale=es
7506195178669,Cepillo Dental Oral B 3d White X5 Unds,"Cep  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",400ml,1.0,https://supermercadoslacanasta.com/es/productos/cep-ob-adv-3d-white-5-pack,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTM3OTMzLCJwdXIiOiJibG9iX2lkIn19--1bd6466f11e320eefb3512b078462eaf3c6633c3/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7506195178669.webp?locale=es
7500435106405,Acond Pantene 3mm Liso Extr X170ml,"Acond  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",170ml,1.0,https://supermercadoslacanasta.com/es/productos/acond-pantene-3mm-liso-extr-x170ml,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODY5MDI0LCJwdXIiOiJibG9iX2lkIn19--a5fc60dcf08bc0e4e3920234469e3c415a0d5f6b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7500435106405?locale=es
7500435106382,Acond Pantene 3mm Restaur X170ml,"Acond  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",170ml,1.0,https://supermercadoslacanasta.com/es/productos/acond-pantene-3mm-restaur-x170ml,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODY5MDIzLCJwdXIiOiJibG9iX2lkIn19--763cf8ac71472ec99c73c44a019fcabc78a21f5d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7500435106382?locale=es
7500435108034,Shampoo Head & Shoulders 2 En 1 Suave Y Manejable 700ml,"Sh  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",700ml,1.0,https://supermercadoslacanasta.com/es/productos/sh-h-s-suav-y-manej-2en1-700ml,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTM3OTM3LCJwdXIiOiJibG9iX2lkIn19--28ea1fbf97fe819e501bc63ac30268b9ff61bd61/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7500435108034.webp?locale=es
7500435019569,Shampoo Head & Shoulders Old Spice X700ml,"Sh  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",700ml,1.0,https://supermercadoslacanasta.com/es/productos/sh-h-s-old-spice-x700ml,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTM3OTQyLCJwdXIiOiJibG9iX2lkIn19--189c6943f51d2620dd2965489cd9cca5579321c7/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7500435019569.jpg?locale=es
7500435108027,Shampoo Head & Shoulders Protección Caída X700ml,"Shampoo Head & Shoulders Protección Caída x700ml al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",700ml,1.0,https://supermercadoslacanasta.com/es/productos/sh-h-s-antifall-x700ml,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTk5MTUyLCJwdXIiOiJibG9iX2lkIn19--b3dbd1713733325a58f918153c21aa4a581917de/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7500435108027.webp?locale=es
7500435108058,Shampoo Head & Shoulders Limpieza Renovadora 700ml,"Sh  al mejor precio a domicilio en Sogamoso y Floridablanca, Mercado, Descuento, Bingo, Comfaboy",700ml,1.0,https://supermercadoslacanasta.com/es/productos/sh-h-s-limpie-renv-x700ml,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTM3OTQ4LCJwdXIiOiJibG9iX2lkIn19--3af91c14826292627eed5bac227bb49c1d6a86ec/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7500435108058.png?locale=es
7500435114974,Shampoo Pantene Fuerza Reconstrucción 700ml,Shampoo Pantene Fuerza Reconstrucción 700ml,700ml,1.0,https://supermercadoslacanasta.com/es/productos/sh-pantene-fza-recons-x700-ml,https://supermercadoslacanasta.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTcwMzcwLCJwdXIiOiJibG9iX2lkIn19--12735a6e0e40f13edc0eb8571c8425152fad59be/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJ3ZWJwIiwicmVzaXplX3RvX2xpbWl0IjpbNjAwLDYwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--70f4b579901d1fdafab21fbd125e901cb7a8fe87/7500435114974.jpg?locale=es
